customer_id,age,sex,employment_type,employment_years,monthly_income,cibil_score,past_loans,on_time_payments,late_payments,defaults,existing_loans,existing_emi,credit_utilization,dti_ratio,bank_balance,savings_balance,new_loan_amount,loan_duration_months,loan_purpose,identity_verified,address_verified,employment_verified,background_verified,collateral_available,credit_risk
CUST101584,43,female,self_employed,5.1,57900,685,2,22,0,0,0,11000.0,0.155,0.338,224200.0,132600.0,205700,24,business,1,1,0,1,1,0
CUST101585,36,female,salaried,9.2,43200,731,4,84,4,0,3,9500.0,0.403,0.296,112000.0,59800.0,237100,72,business,1,1,1,1,0,1
CUST101586,42,male,business,4.3,160900,768,3,38,1,0,2,22700.0,0.247,0.218,271200.0,69900.0,448200,36,business,1,1,1,1,0,1
CUST101587,46,male,salaried,2.1,85100,697,0,0,0,0,0,21000.0,0.057,0.355,139200.0,94100.0,444000,48,education,1,1,1,1,0,0
CUST101588,30,female,self_employed,9.4,64500,706,3,62,4,0,1,22400.0,0.09,0.463,228300.0,116800.0,356900,48,personal,1,1,1,1,0,1
CUST101589,54,male,business,7.1,62300,700,3,54,6,0,0,13300.0,0.208,0.271,397600.0,254900.0,129100,36,business,1,1,1,1,0,1
CUST101590,65,male,salaried,6.8,77900,684,6,89,7,0,1,24300.0,0.123,0.384,225900.0,187600.0,271200,48,personal,1,1,1,1,0,0
CUST101591,37,male,salaried,3.7,58700,719,2,45,3,0,0,10800.0,0.176,0.401,326100.0,107900.0,306300,24,education,1,1,1,1,0,0
CUST101592,54,female,salaried,10.8,72900,698,2,25,1,0,1,900.0,0.495,0.266,384700.0,293200.0,443000,24,home,1,1,1,1,1,1
CUST101593,23,female,salaried,3.1,41700,643,2,43,1,0,0,2100.0,0.221,0.141,243700.0,103000.0,90700,24,consumer,1,1,1,1,0,0
CUST101594,38,male,salaried,6.7,52400,681,3,46,2,0,1,5900.0,0.358,0.167,319800.0,239700.0,136700,48,business,1,1,1,1,0,0
CUST101595,46,male,salaried,7.7,164000,669,4,48,4,0,0,25000.0,0.069,0.248,242100.0,169400.0,566700,36,business,1,1,1,1,1,1
CUST101596,56,female,salaried,8.0,25400,706,2,46,2,0,4,2400.0,0.405,0.186,47800.0,18600.0,111000,48,home,1,0,1,1,0,0
CUST101597,34,female,contract,19.1,57600,732,5,91,4,0,2,14200.0,0.123,0.333,130800.0,57500.0,359100,72,home,1,1,1,1,1,1
CUST101598,32,female,salaried,4.8,28400,697,2,24,4,0,1,7400.0,0.276,0.397,156700.0,122500.0,93300,24,home,1,1,1,1,1,0
CUST101599,59,female,contract,5.8,84500,716,2,20,0,0,2,15400.0,0.375,0.284,75100.0,46300.0,516500,60,home,1,1,1,1,1,1
CUST101600,33,female,self_employed,11.8,122100,670,4,85,3,0,4,37400.0,0.62,0.419,575300.0,271000.0,495100,36,home,1,1,1,1,0,0
CUST101601,30,male,self_employed,4.1,37700,643,3,57,6,0,2,13000.0,0.622,0.364,52000.0,17200.0,44400,60,personal,1,1,1,1,1,0
CUST101602,55,male,salaried,9.9,48000,756,6,65,1,0,0,16100.0,0.337,0.457,194400.0,149400.0,140200,24,medical,1,1,1,1,1,1
CUST101603,24,male,salaried,4.7,52900,739,4,51,1,0,0,7700.0,0.161,0.281,316300.0,217200.0,258700,36,personal,1,1,1,0,1,1
CUST101604,52,female,salaried,14.4,77400,695,0,0,0,0,0,5300.0,0.404,0.124,408700.0,333900.0,103300,24,home,1,1,1,1,0,1
CUST101605,42,male,salaried,6.1,98700,753,0,0,0,0,1,15300.0,0.294,0.502,162400.0,86000.0,616000,18,vehicle,1,1,1,1,1,1
CUST101606,56,female,salaried,6.7,47300,735,1,22,1,0,2,6300.0,0.266,0.162,94000.0,32300.0,48400,36,home,1,1,1,1,0,0
CUST101607,59,male,self_employed,4.8,77500,711,5,89,6,0,1,600.0,0.196,0.077,132300.0,55500.0,257000,48,business,1,1,1,1,0,1
CUST101608,38,male,contract,17.5,64400,757,0,0,0,0,1,20800.0,0.467,0.418,245500.0,166600.0,293300,48,personal,1,1,1,1,0,1
CUST101609,32,male,salaried,13.0,48500,708,4,62,2,0,3,5100.0,0.297,0.263,104300.0,28700.0,137700,18,home_improvement,1,1,1,1,1,0
CUST101610,29,male,business,1.8,41100,671,3,30,3,0,0,5100.0,0.415,0.227,191800.0,84300.0,101500,24,home_improvement,1,1,1,1,1,0
CUST101611,53,female,business,4.3,120800,748,4,44,0,0,0,7900.0,0.426,0.289,606900.0,308600.0,647300,24,home_improvement,1,1,1,1,0,1
CUST101612,40,male,contract,9.9,117300,746,1,15,1,0,0,23600.0,0.433,0.699,586400.0,335900.0,700700,12,business,1,1,1,1,1,1
CUST101613,57,female,salaried,3.5,81900,713,0,0,0,0,4,15600.0,0.363,0.262,111500.0,64400.0,210700,36,medical,1,1,1,1,0,0
CUST101614,54,female,salaried,10.1,68300,671,3,45,3,0,1,24500.0,0.261,0.419,292900.0,165400.0,147200,36,home,1,1,1,1,0,1
CUST101615,65,female,salaried,5.5,19100,633,5,112,3,0,1,1300.0,0.511,0.106,16300.0,14500.0,52300,72,personal,1,1,1,1,1,0
CUST101616,59,male,salaried,4.0,76100,669,0,0,0,0,1,13100.0,0.554,0.255,266600.0,86900.0,303800,48,home_improvement,1,1,1,1,1,0
CUST101617,62,female,self_employed,12.4,86100,717,2,24,0,0,0,3000.0,0.027,0.215,43000.0,24200.0,372200,24,home,1,1,1,1,1,1
CUST101618,61,female,salaried,4.8,31400,716,1,10,2,0,3,8700.0,0.51,0.443,70500.0,57600.0,125000,24,vehicle,1,0,1,1,0,0
CUST101619,61,male,salaried,2.2,50600,671,3,48,3,0,0,5500.0,0.065,0.251,259600.0,92000.0,259300,36,personal,1,1,1,1,1,0
CUST101620,65,male,contract,10.9,168200,859,5,120,0,0,2,38500.0,0.24,0.383,246300.0,135800.0,623400,24,education,1,1,1,1,1,1
CUST101621,38,female,salaried,30.0,78300,793,3,30,0,0,2,10200.0,0.333,0.334,180300.0,127800.0,286800,18,home,1,1,1,1,1,1
CUST101622,35,female,self_employed,5.0,43900,655,3,29,1,0,0,11000.0,0.501,0.412,84300.0,25800.0,169800,24,home_improvement,1,1,1,1,0,0
CUST101623,47,male,salaried,6.2,108000,700,2,35,5,0,0,20400.0,0.314,0.225,467800.0,190600.0,234900,60,home_improvement,1,1,1,1,1,1
CUST101624,58,female,salaried,2.2,55900,639,4,46,10,0,1,21900.0,0.347,0.489,266100.0,211300.0,195800,36,personal,1,1,1,1,0,0
CUST101625,29,male,business,6.5,101200,712,6,124,2,0,3,10600.0,0.414,0.328,392400.0,123100.0,541700,24,consumer,1,1,1,1,0,0
CUST101626,65,male,salaried,13.0,79500,736,2,22,0,0,1,21100.0,0.295,0.464,306400.0,266100.0,568700,36,personal,1,1,1,1,1,1
CUST101627,34,female,business,7.5,59700,753,5,62,3,0,0,7200.0,0.356,0.33,390800.0,163500.0,150100,12,vehicle,1,1,1,1,1,1
CUST101628,33,male,salaried,4.6,50600,700,2,47,1,0,3,12300.0,0.527,0.39,298600.0,113400.0,357000,48,education,1,1,1,1,1,0
CUST101629,38,male,self_employed,4.0,52800,613,1,20,3,0,1,5800.0,0.198,0.335,42000.0,22500.0,284700,24,home,0,1,1,1,1,0
CUST101630,21,female,salaried,13.0,53100,730,6,133,5,0,3,5200.0,0.362,0.23,106200.0,32700.0,83900,12,business,1,1,1,1,0,1
CUST101631,38,male,self_employed,17.1,48900,736,8,107,5,0,0,16000.0,0.367,0.366,337600.0,278100.0,136400,72,vehicle,1,0,1,1,1,1
CUST101632,27,female,salaried,3.1,41900,702,2,48,0,0,1,10800.0,0.447,0.42,332800.0,97900.0,244900,36,home,1,1,1,1,0,0
CUST101633,57,female,salaried,7.3,82900,672,1,18,2,0,0,8800.0,0.364,0.177,551000.0,381300.0,283200,48,business,1,1,1,1,0,1
CUST101634,55,male,self_employed,8.7,32500,725,1,18,0,0,2,2400.0,0.267,0.153,196200.0,173100.0,122900,48,consumer,1,1,1,1,1,1
CUST101635,49,male,salaried,24.8,167200,761,5,117,3,0,3,58100.0,0.245,0.639,226000.0,66900.0,584300,12,home,1,1,1,1,0,1
CUST101636,57,female,self_employed,3.4,45600,673,5,90,10,0,1,14800.0,0.609,0.351,237300.0,69100.0,71300,60,vehicle,1,1,1,1,1,0
CUST101637,28,male,salaried,10.4,38600,696,1,23,0,0,0,9300.0,0.199,0.333,228400.0,153100.0,127300,36,consumer,1,1,1,1,1,1
CUST101638,32,male,salaried,5.0,34700,692,4,39,5,0,1,8200.0,0.285,0.287,202900.0,137000.0,63500,36,vehicle,1,1,1,1,0,1
CUST101639,60,female,salaried,14.8,137400,698,3,41,1,0,0,24100.0,0.228,0.238,381100.0,128800.0,155300,18,consumer,1,1,1,1,1,1
CUST101640,63,male,salaried,6.5,63000,683,2,32,4,0,1,18200.0,0.69,0.364,390100.0,132200.0,113800,24,personal,1,1,1,1,1,0
CUST101641,33,male,business,6.3,75700,712,2,35,3,0,1,2600.0,0.186,0.313,133300.0,103000.0,506700,24,home,1,1,1,1,0,1
CUST101642,31,male,salaried,12.1,77900,635,1,10,3,0,3,5600.0,0.449,0.164,148700.0,79000.0,259000,36,business,1,1,1,1,1,0
CUST101643,26,male,salaried,18.7,64900,715,1,12,1,0,2,9700.0,0.42,0.198,60300.0,37700.0,113800,36,business,1,1,1,1,0,1
CUST101644,53,male,self_employed,5.8,75900,715,2,22,0,0,1,20200.0,0.341,0.383,36100.0,11000.0,426800,48,consumer,1,0,1,1,0,1
CUST101645,50,male,business,5.0,64100,658,1,20,4,0,0,21600.0,0.165,0.426,317400.0,253600.0,205300,36,vehicle,1,1,1,1,1,0
CUST101646,29,male,salaried,3.5,96600,735,8,139,5,0,1,35500.0,0.205,0.45,102200.0,85200.0,288000,36,vehicle,1,1,1,1,0,1
CUST101647,48,female,self_employed,3.6,27400,689,2,38,2,0,0,1500.0,0.205,0.167,37100.0,8100.0,111000,36,personal,1,1,0,1,0,0
CUST101648,55,female,self_employed,7.7,74500,744,2,42,0,0,1,8700.0,0.42,0.274,183900.0,66900.0,421600,36,medical,1,1,1,1,0,1
CUST101649,34,male,salaried,4.8,56900,704,3,67,2,0,0,20500.0,0.348,0.538,388300.0,156900.0,364900,36,personal,1,1,1,1,0,1
CUST101650,23,male,salaried,5.5,65200,670,0,0,0,0,1,15000.0,0.124,0.263,78900.0,39000.0,52100,24,consumer,1,1,1,1,0,0
CUST101651,30,male,contract,6.4,55700,689,1,11,0,0,1,11700.0,0.337,0.273,179300.0,37900.0,63000,18,vehicle,1,1,1,1,1,1
CUST101652,47,male,self_employed,8.2,34700,627,2,43,1,0,0,12000.0,0.343,0.458,37400.0,30300.0,46800,12,personal,1,1,1,1,1,0
CUST101653,44,male,salaried,10.3,52700,695,2,24,0,0,2,6300.0,0.325,0.306,273000.0,116600.0,353700,36,education,1,1,1,1,1,0
CUST101654,36,male,salaried,8.5,122200,762,2,44,2,0,1,46100.0,0.094,0.531,355700.0,216900.0,338900,18,business,1,1,1,1,0,1
CUST101655,45,male,salaried,16.5,79600,731,3,46,2,0,1,35500.0,0.166,0.575,351600.0,178800.0,616400,60,vehicle,1,1,1,1,1,1
CUST101656,50,female,business,3.0,64800,700,2,45,1,0,2,17800.0,0.753,0.421,328100.0,231900.0,341400,36,vehicle,1,1,1,1,1,0
CUST101657,63,male,salaried,11.3,27900,748,1,18,0,0,2,11900.0,0.2,0.486,119700.0,39100.0,20000,12,personal,1,1,1,1,1,1
CUST101658,60,male,self_employed,9.5,61100,663,6,109,5,0,0,8200.0,0.15,0.246,304100.0,66500.0,245800,36,home_improvement,1,1,1,1,1,1
CUST101659,51,male,self_employed,8.0,68100,755,3,39,0,0,2,20500.0,0.859,0.477,184500.0,50400.0,432300,36,personal,1,1,1,1,1,1
CUST101660,35,female,contract,10.0,118300,741,6,105,3,0,0,16800.0,0.123,0.383,789900.0,236000.0,685600,24,personal,1,1,1,1,1,1
CUST101661,38,male,self_employed,14.7,70900,732,2,22,0,0,2,8300.0,0.372,0.187,143400.0,107900.0,356000,72,consumer,1,1,1,1,0,1
CUST101662,63,male,salaried,23.6,55300,669,2,43,5,0,1,19800.0,0.367,0.397,381900.0,221600.0,130600,60,business,1,1,1,1,1,1
CUST101663,35,female,salaried,13.1,145000,776,5,75,0,0,2,48800.0,0.71,0.377,327300.0,118900.0,284700,48,medical,1,1,1,1,1,1
CUST101664,41,male,salaried,6.6,55500,745,2,42,0,0,2,13900.0,0.375,0.339,26700.0,9400.0,176000,36,consumer,1,1,0,1,0,1
CUST101665,65,female,business,3.9,60500,654,7,68,9,0,2,9900.0,0.425,0.195,157200.0,130600.0,68200,36,consumer,1,1,1,1,1,0
CUST101666,38,female,business,6.3,28800,740,1,17,0,0,1,3500.0,0.148,0.203,77800.0,54200.0,140100,60,home,1,1,0,1,1,1
CUST101667,56,male,salaried,15.1,94800,663,1,11,1,0,1,39300.0,0.407,0.531,102400.0,58500.0,530600,48,vehicle,1,1,1,1,1,1
CUST101668,30,male,business,4.6,37900,669,6,135,9,0,2,6600.0,0.519,0.407,157500.0,65900.0,211500,24,business,1,0,1,1,1,0
CUST101669,38,female,self_employed,9.7,31400,660,1,17,2,0,1,11500.0,0.142,0.508,140500.0,78500.0,80200,18,consumer,1,1,1,1,1,0
CUST101670,23,female,salaried,2.3,29600,697,2,25,3,0,0,2600.0,0.262,0.127,162700.0,117400.0,41900,36,consumer,1,1,1,1,1,0
CUST101671,58,male,business,4.7,93000,731,1,22,1,0,0,28400.0,0.631,0.399,186700.0,135500.0,623900,72,education,1,1,1,1,0,1
CUST101672,23,male,salaried,8.7,43400,701,7,144,10,0,0,0.0,0.61,0.032,142100.0,113800.0,84600,60,business,1,1,1,1,0,0
CUST101673,58,female,salaried,5.0,64100,622,4,40,4,0,1,2200.0,0.543,0.04,78000.0,65600.0,26400,72,home,1,1,1,1,0,0
CUST101674,59,female,salaried,6.4,65400,692,1,14,2,0,1,20500.0,0.218,0.428,88800.0,55000.0,358600,48,home,1,1,1,0,1,0
CUST101675,28,female,salaried,7.5,72200,591,1,19,4,0,0,19100.0,0.537,0.465,266100.0,88300.0,346600,24,personal,1,1,1,1,1,0
CUST101676,21,male,business,4.7,36500,673,3,44,1,0,1,11300.0,0.209,0.435,30900.0,6400.0,110200,24,vehicle,1,1,1,1,0,0
CUST101677,64,male,salaried,4.9,38300,675,3,41,7,0,0,3300.0,0.509,0.303,98000.0,87600.0,199700,24,vehicle,1,1,1,1,1,0
CUST101678,50,female,contract,7.4,39300,709,1,23,1,0,2,9200.0,0.511,0.311,296400.0,88200.0,145900,48,personal,1,1,1,1,1,1
CUST101679,47,male,salaried,6.0,68600,724,0,0,0,0,2,17600.0,0.128,0.305,484900.0,102400.0,240600,72,vehicle,1,1,1,1,1,1
CUST101680,48,female,salaried,6.2,62900,720,2,20,2,0,0,15800.0,0.22,0.453,160300.0,98100.0,304700,24,education,1,1,1,1,1,1
CUST101681,54,female,business,3.6,109700,716,4,50,2,0,1,13000.0,0.258,0.241,28000.0,,484700,36,consumer,1,1,1,1,0,1
CUST101682,47,male,self_employed,5.1,83800,761,3,33,0,0,0,5100.0,0.496,0.482,401700.0,116500.0,423700,12,personal,1,1,1,1,1,1
CUST101683,55,male,contract,6.1,72800,681,1,11,0,0,0,1600.0,0.239,0.13,106400.0,47100.0,378000,48,business,1,1,1,1,0,1
CUST101684,41,male,self_employed,6.1,29700,646,4,41,7,0,0,6000.0,0.527,0.339,108300.0,89700.0,146600,36,home,1,1,1,1,1,0
CUST101685,22,female,salaried,8.7,21800,681,0,0,0,0,2,2000.0,0.569,0.196,24700.0,21000.0,81800,36,education,1,1,1,1,0,0
CUST101686,23,female,self_employed,3.5,252300,761,3,41,1,0,2,31600.0,0.371,0.173,186800.0,83000.0,290700,24,home_improvement,1,1,1,1,1,1
CUST101687,54,male,business,0.9,80000,703,5,71,4,0,5,8000.0,0.99,0.152,523600.0,392800.0,148700,36,personal,1,1,1,1,0,0
CUST101688,29,female,self_employed,5.9,44400,631,2,19,1,0,1,9200.0,0.366,0.459,127200.0,102700.0,268300,24,home,1,1,1,1,1,0
CUST101689,25,male,self_employed,7.4,33900,677,2,29,1,0,0,5800.0,0.61,1.331,99600.0,43700.0,236000,6,business,1,0,1,1,0,0
CUST101690,52,female,salaried,6.7,66800,676,2,37,1,0,0,12200.0,0.178,0.285,460900.0,295100.0,329800,48,business,1,1,1,1,1,1
CUST101691,28,male,salaried,3.4,62200,642,5,50,5,0,0,0.0,0.195,0.082,91300.0,58600.0,182700,36,vehicle,1,0,1,1,1,1
CUST101692,61,male,contract,3.1,57100,698,2,41,5,0,2,3900.0,0.335,0.236,29400.0,8000.0,344800,36,consumer,1,1,1,1,0,0
CUST101693,35,female,salaried,3.0,15000,699,4,62,6,0,1,2300.0,0.522,0.224,1200.0,,50600,48,business,1,1,1,1,1,0
CUST101694,42,female,salaried,7.0,86900,692,1,13,0,0,1,21100.0,0.408,0.336,614000.0,258300.0,390000,48,vehicle,1,1,1,1,0,1
CUST101695,40,male,contract,5.2,43700,673,3,38,7,0,2,3700.0,0.134,0.379,114200.0,28300.0,309100,24,medical,1,1,1,1,0,0
CUST101696,38,male,self_employed,5.3,61300,712,5,105,5,0,0,25000.0,0.167,0.533,417200.0,340300.0,369000,48,consumer,1,1,1,1,0,1
CUST101697,48,male,self_employed,6.2,30800,668,7,134,13,0,1,7800.0,0.082,0.378,107700.0,40900.0,92400,24,medical,1,1,1,1,1,0
CUST101698,58,female,self_employed,10.7,30800,751,1,12,0,0,0,4700.0,0.401,0.206,173400.0,83800.0,118200,72,vehicle,1,1,1,1,1,1
CUST101699,31,male,contract,5.7,45700,639,8,104,8,0,1,3000.0,0.201,0.214,116300.0,41500.0,325200,48,personal,1,1,1,0,0,0
CUST101700,22,male,salaried,5.9,120100,761,2,30,0,0,0,6000.0,0.645,0.108,53600.0,17800.0,332300,48,home,1,1,1,1,1,1
CUST101701,53,male,business,13.9,33100,685,2,42,2,0,1,5100.0,0.422,0.348,99500.0,72600.0,231100,36,business,1,1,1,1,1,0
CUST101702,47,male,business,5.2,34800,616,4,56,4,0,3,13800.0,0.345,0.53,18000.0,8100.0,222400,48,vehicle,1,1,1,1,1,0
CUST101703,41,male,contract,10.3,41000,653,3,47,4,0,0,11100.0,0.372,0.452,206100.0,112500.0,134100,18,education,1,1,1,1,1,0
CUST101704,64,female,business,3.2,96600,646,5,71,4,0,0,15600.0,0.018,0.208,75300.0,,272400,60,personal,1,1,1,1,1,1
CUST101705,36,male,salaried,9.5,59500,693,4,64,4,0,3,9900.0,0.345,0.32,264300.0,114800.0,329000,36,personal,1,1,1,1,1,0
CUST101706,40,male,self_employed,29.5,55200,766,2,42,2,0,0,10800.0,0.237,0.393,317400.0,257500.0,391400,36,medical,1,1,1,1,1,1
CUST101707,59,male,salaried,,29900,643,5,67,8,0,1,1500.0,0.579,0.108,76100.0,41000.0,41200,24,home,1,1,1,1,1,0
CUST101708,34,female,salaried,18.4,71300,702,5,67,3,0,1,22200.0,0.23,0.546,90300.0,78200.0,401200,24,personal,1,1,1,1,1,1
CUST101709,65,female,business,2.2,77400,612,1,16,1,0,1,17800.0,0.305,0.315,397100.0,173100.0,317100,48,education,1,1,1,1,1,0
CUST101710,37,male,salaried,10.9,39500,763,1,13,0,0,2,4800.0,0.35,0.37,90600.0,61900.0,235800,24,home_improvement,1,1,1,1,1,1
CUST101711,54,female,salaried,4.6,44700,777,2,34,0,0,1,7100.0,0.592,0.2,48600.0,13600.0,88900,48,personal,1,1,1,1,0,1
CUST101712,46,male,contract,2.7,77600,677,4,34,6,0,1,17300.0,0.632,0.277,316100.0,189500.0,252600,60,personal,1,0,1,1,0,0
CUST101713,55,male,business,9.5,148000,707,3,44,1,0,0,12000.0,0.43,0.107,428900.0,384400.0,137900,36,personal,1,1,1,1,1,1
CUST101714,60,male,salaried,3.9,76400,688,2,32,0,0,2,13800.0,0.097,0.224,488500.0,424500.0,240300,72,consumer,1,1,1,1,0,1
CUST101715,27,female,self_employed,8.1,58500,670,5,92,8,0,3,13900.0,0.453,0.484,66000.0,42700.0,173000,12,home,1,1,1,1,0,0
CUST101716,53,male,contract,5.0,72200,670,1,16,2,0,0,29500.0,0.479,0.486,174000.0,153600.0,269900,48,vehicle,1,1,1,1,0,0
CUST101717,39,female,self_employed,5.3,78800,724,4,79,1,0,5,7300.0,0.585,0.288,479500.0,140400.0,369600,24,home,1,1,1,1,1,1
CUST101718,36,female,salaried,6.8,65300,768,4,80,0,0,0,1000.0,0.183,0.11,78900.0,65500.0,222300,36,business,1,1,1,1,0,1
CUST101719,55,male,self_employed,15.0,240000,826,6,78,0,0,1,59700.0,0.296,0.387,1310800.0,1063400.0,795400,24,home,1,1,1,1,1,1
CUST101720,38,female,salaried,15.9,51400,684,6,125,13,0,1,9700.0,0.24,0.292,215700.0,64300.0,190800,36,vehicle,1,1,1,1,1,1
CUST101721,28,female,salaried,2.7,82900,665,1,16,1,0,0,7100.0,0.425,0.175,395600.0,319200.0,265600,36,consumer,1,1,1,1,1,0
CUST101722,49,male,self_employed,5.0,79100,671,2,39,1,0,1,8500.0,0.519,0.222,341200.0,253700.0,217800,24,vehicle,1,1,1,1,1,1
CUST101723,63,female,contract,25.2,48700,741,3,72,0,0,2,16000.0,0.21,0.472,171200.0,100900.0,252000,36,home,1,1,1,1,0,1
CUST101724,49,male,contract,4.4,88800,780,4,71,1,0,1,28300.0,0.565,0.397,124200.0,37100.0,250100,36,consumer,1,1,1,1,1,1
CUST101725,35,male,business,14.8,50200,803,3,72,0,0,4,9600.0,0.235,0.242,167900.0,128300.0,60800,24,business,1,1,1,1,1,1
CUST101726,26,male,self_employed,10.3,61500,749,2,19,1,0,0,15000.0,0.115,0.345,176200.0,75200.0,373600,60,personal,1,1,1,1,0,1
CUST101727,32,male,salaried,21.4,55900,687,6,135,3,0,1,2500.0,0.199,0.132,81600.0,61400.0,292700,60,home_improvement,1,1,1,1,1,1
CUST101728,46,male,salaried,7.3,28200,718,1,20,1,0,4,5600.0,0.437,0.286,6400.0,1700.0,148200,60,business,1,1,1,0,0,0
CUST101729,33,female,contract,13.6,85800,697,1,18,0,0,0,28500.0,0.184,1.05,16800.0,8400.0,369700,6,vehicle,1,1,0,1,0,1
CUST101730,54,male,salaried,13.5,29900,674,2,24,2,0,1,8700.0,0.087,0.462,216400.0,67500.0,184600,36,business,1,1,1,1,0,0
CUST101731,37,male,salaried,2.5,56600,692,3,33,0,0,2,8100.0,0.224,0.494,347100.0,128200.0,238100,12,home_improvement,1,0,1,1,0,0
CUST101732,26,female,salaried,1.2,49200,690,1,10,0,0,1,9100.0,0.13,0.238,26600.0,8900.0,94200,36,education,1,1,1,1,1,1
CUST101733,50,female,salaried,5.9,87800,652,4,62,2,0,2,21200.0,0.24,0.394,62100.0,34300.0,481800,36,vehicle,1,1,1,1,1,0
CUST101734,55,female,salaried,4.9,41700,750,4,48,0,0,1,10100.0,0.476,0.426,180300.0,108500.0,184200,24,home_improvement,0,1,1,1,0,1
CUST101735,61,male,self_employed,5.1,58200,678,3,33,0,0,2,13600.0,0.523,0.36,231100.0,128000.0,353700,48,business,1,0,1,1,0,0
CUST101736,27,male,salaried,11.3,58400,673,5,114,6,0,1,5600.0,0.591,0.142,96000.0,37800.0,162400,60,home,1,0,1,0,1,0
CUST101737,57,female,business,5.7,48000,665,2,41,1,0,2,12100.0,0.198,0.385,61300.0,43700.0,114500,18,personal,1,1,1,1,1,0
CUST101738,24,female,contract,4.6,41500,684,3,39,3,0,1,600.0,0.697,0.273,134800.0,108100.0,193300,18,business,1,1,1,1,0,0
CUST101739,62,male,business,5.3,25800,739,1,10,0,0,2,2300.0,0.37,0.168,170500.0,107100.0,97300,48,personal,1,1,1,1,1,1
CUST101740,46,female,salaried,3.5,47000,736,1,10,0,0,2,8500.0,0.504,0.241,302200.0,223000.0,169000,60,education,1,1,1,1,0,1
CUST101741,28,male,business,7.8,81300,627,3,27,9,0,1,30200.0,0.646,0.48,209100.0,185600.0,317000,36,personal,1,1,1,0,0,0
CUST101742,56,male,salaried,14.9,195800,810,3,44,1,0,2,67400.0,0.255,0.625,660100.0,491400.0,1318800,24,vehicle,1,0,1,1,0,1
CUST101743,57,female,business,10.1,40600,644,6,86,10,1,3,0.0,0.559,0.385,222200.0,146900.0,187400,12,business,1,1,1,1,0,0
CUST101744,48,female,salaried,10.0,173400,708,1,20,0,0,0,54000.0,0.229,0.746,468800.0,117900.0,904800,12,consumer,1,1,1,1,0,1
CUST101745,41,male,salaried,9.1,100800,715,1,19,2,0,2,23100.0,0.435,0.286,100600.0,26200.0,205400,36,personal,1,1,1,1,0,1
CUST101746,48,male,salaried,9.7,108000,682,3,36,3,0,3,15300.0,0.376,0.262,169100.0,40700.0,467700,36,education,1,1,1,1,1,0
CUST101747,55,female,contract,7.0,73800,637,6,87,9,0,0,24800.0,0.14,0.506,152300.0,94800.0,225500,18,home_improvement,1,1,1,0,0,0
CUST101748,25,female,salaried,9.5,51200,663,2,27,1,0,5,17000.0,0.568,0.432,305400.0,180300.0,123300,24,business,1,1,1,1,0,0
CUST101749,21,male,salaried,5.9,104400,748,3,50,1,0,2,9200.0,0.701,0.1,71500.0,33800.0,76300,60,consumer,1,1,1,1,0,1
CUST101750,47,male,self_employed,6.7,81300,605,2,36,6,0,3,27700.0,0.62,0.428,33400.0,17300.0,254800,36,education,1,1,1,1,1,0
CUST101751,58,male,contract,0.5,77400,685,0,0,0,0,3,25000.0,0.519,0.689,448000.0,102000.0,510300,18,business,1,1,1,1,0,0
CUST101752,44,female,salaried,8.7,51500,655,0,0,0,0,2,11300.0,0.2,0.691,346300.0,268200.0,291600,12,personal,1,1,1,1,0,0
CUST101753,21,male,contract,7.8,103300,607,6,67,5,0,1,13500.0,0.585,0.185,697900.0,541100.0,200900,36,business,1,1,1,1,1,0
CUST101754,21,male,self_employed,5.8,49000,709,2,20,0,0,0,2100.0,0.403,0.142,222500.0,148400.0,232800,48,personal,1,1,1,1,0,1
CUST101755,48,male,self_employed,20.6,50000,830,4,47,1,0,1,12500.0,0.62,0.29,226700.0,144000.0,120200,60,home_improvement,1,1,1,0,0,1
CUST101756,55,male,self_employed,3.6,88900,697,1,13,1,0,1,19000.0,0.202,0.428,276100.0,84800.0,457500,24,home_improvement,1,1,1,1,1,1
CUST101757,45,male,salaried,5.8,49200,692,1,18,0,0,0,12700.0,0.041,0.469,242100.0,192000.0,248600,24,education,1,1,1,1,1,1
CUST101758,30,male,self_employed,4.8,58100,710,1,10,1,0,0,5800.0,0.203,0.149,188500.0,48000.0,138200,48,business,1,1,1,1,1,1
CUST101759,32,female,salaried,1.8,17600,636,3,55,5,0,2,400.0,0.212,0.29,25500.0,7600.0,56400,12,consumer,1,1,1,1,0,0
CUST101760,41,male,salaried,9.3,97900,661,0,0,0,0,4,34600.0,0.717,0.585,145300.0,98800.0,544800,24,business,1,1,1,1,1,0
CUST101761,27,male,self_employed,1.4,43400,688,8,92,4,0,1,13300.0,0.172,0.438,156900.0,138600.0,68500,12,personal,1,1,1,1,1,0
CUST101762,41,male,contract,5.5,116700,695,2,37,1,0,1,19300.0,0.216,0.306,748500.0,334300.0,591900,36,business,1,0,1,0,0,1
CUST101763,28,male,salaried,1.5,135700,604,3,37,8,0,1,14500.0,0.107,0.139,839700.0,298900.0,158400,36,education,1,1,1,1,0,0
CUST101764,51,male,salaried,4.2,57000,736,4,85,3,0,2,16400.0,0.227,0.369,261300.0,104300.0,334400,72,home_improvement,1,1,0,1,0,1
CUST101765,53,male,business,23.7,102700,766,2,41,1,0,1,21000.0,0.385,0.319,697600.0,534900.0,562600,48,education,1,1,1,1,0,1
